elapsed_sec,MotorRPM,Speed,Speed_kmh,Distance_km
465.832,0,0,0.0,0.02576661725000012
466.006,0,0,0.0,0.02576661725000012
466.407,0,0,0.0,0.02576661725000012
466.407,0,0,0.0,0.02576661725000012
466.507,0,0,0.0,0.02576661725000012
466.608,0,0,0.0,0.02576661725000012
466.613,0,0,0.0,0.02576661725000012
466.708,0,0,0.0,0.02576661725000012
466.709,0,0,0.0,0.02576661725000012
466.832,0,0,0.0,0.02576661725000012
467.106,0,0,0.0,0.02576661725000012
467.396,0,0,0.0,0.02576661725000012
467.456,0,0,0.0,0.02576661725000012
467.505,0,0,0.0,0.02576661725000012
467.607,0,0,0.0,0.02576661725000012
467.708,0,0,0.0,0.02576661725000012
467.812,0,0,0.0,0.02576661725000012
467.825,0,0,0.0,0.02576661725000012
467.908,0,0,0.0,0.02576661725000012
468.112,0,0,0.0,0.02576661725000012
468.21,0,0,0.0,0.02576661725000012
468.412,0,0,0.0,0.02576661725000012
468.507,0,0,0.0,0.02576661725000012
468.606,0,0,0.0,0.02576661725000012
468.807,0,0,0.0,0.02576661725000012
468.807,0,0,0.0,0.02576661725000012
468.833,0,0,0.0,0.02576661725000012
468.911,0,0,0.0,0.02576661725000012
469.017,0,0,0.0,0.02576661725000012
469.121,0,0,0.0,0.02576661725000012
469.412,0,0,0.0,0.02576661725000012
469.507,0,0,0.0,0.02576661725000012
469.612,0,0,0.0,0.02576661725000012
469.706,0,0,0.0,0.02576661725000012
469.73,0,0,0.0,0.02576661725000012
469.81,0,0,0.0,0.02576661725000012
469.83,0,0,0.0,0.02576661725000012
470.005,0,0,0.0,0.02576661725000012
470.106,0,0,0.0,0.02576661725000012
470.119,0,0,0.0,0.02576661725000012
470.215,0,0,0.0,0.02576661725000012
470.436,0,0,0.0,0.02576661725000012
470.707,0,0,0.0,0.02576661725000012
470.728,0,0,0.0,0.02576661725000012
470.81,0,0,0.0,0.02576661725000012
470.81,0,0,0.0,0.02576661725000012
471.005,0,0,0.0,0.02576661725000012
471.103,0,0,0.0,0.02576661725000012
471.106,0,0,0.0,0.02576661725000012
471.217,0,0,0.0,0.02576661725000012
471.412,0,0,0.0,0.02576661725000012
471.606,0,0,0.0,0.02576661725000012
471.61,0,0,0.0,0.02576661725000012
471.907,0,0,0.0,0.02576661725000012
471.907,0,0,0.0,0.02576661725000012
472.102,0,0,0.0,0.02576661725000012
472.205,0,0,0.0,0.02576661725000012
472.206,0,0,0.0,0.02576661725000012
472.486,0,0,0.0,0.02576661725000012
472.512,0,0,0.0,0.02576661725000012
472.707,0,0,0.0,0.02576661725000012
472.811,0,0,0.0,0.02576661725000012
472.812,0,0,0.0,0.02576661725000012
472.829,0,0,0.0,0.02576661725000012
473.204,0,0,0.0,0.02576661725000012
473.205,0,0,0.0,0.02576661725000012
473.211,0,0,0.0,0.02576661725000012
