elapsed_sec,MotorRPM,Speed,Speed_kmh,Distance_km,data_source
44.07699999999977,528.0,239.0,27.3177,0.2946468709722232,real
44.07899999999972,528.0,233.0,26.6319,0.2946616664722228,real
44.19200000000001,528.0,240.0,27.432,0.295522726472225,real
44.26299999999992,528.0,245.0,28.0035,0.2960750177222244,real
44.48299999999972,528.0,245.0,28.0035,0.2977863427222228,real
44.7819999999997,528.0,249.0,28.4607,0.3001501619722226,real
44.97699999999986,528.0,232.0,26.5176,0.3015865319722238,real
45.077999999999975,528.0,226.0,25.8318,0.3023112574722246,real
45.07899999999972,528.0,225.0,25.7175,0.3023184012222228,real
45.07899999999972,528.0,231.0,26.4033,0.3023184012222228,real
45.184999999999945,528.0,240.0,27.432,0.3031261212222245,real
45.26800000000003,528.0,270.0,30.861,0.3038376387222252,real
