elapsed_sec,MotorRPM,Speed,Speed_kmh,Distance_km,data_source,inc_angle_deg
1061.5265637823013,532.0,296.9935164384507,33.94635892891491,8.285044405332005,real,0.3
1061.665545747513,540.0,285.9768896956743,32.68715849221557,8.286306329088793,real,0.3
1061.7131167557395,527.0,293.69818378231554,33.56970240631867,8.286749924808055,real,0.3
1061.8978041994435,532.0,284.3641172992613,32.50281860730557,8.28841738660854,real,0.3
1061.9910806861626,528.0,289.5056741819989,33.09049855900248,8.28927476590003,real,0.3
1062.1813647190695,518.0,281.54386478797056,32.18046374526504,8.29097571823955,real,0.3
1062.369783222242,505.0,279.75639457766613,31.97615590022724,8.292649301415084,real,0.3
1062.457463119758,532.0,289.5837873617015,33.099426895442484,8.293455455403427,real,0.3
1062.4593286494924,530.0,282.62271110948734,32.3037758798144,8.293472195307436,real,0.3
1062.553537901079,522.0,278.58474505960663,31.84223636031304,8.294305482323088,real,0.3
1062.5544706659462,512.0,289.0861219490794,33.04254373877978,8.294314043690845,real,0.3
1062.6039072039073,534.0,279.9385898667429,31.996980821768712,8.294753438123355,real,0.3
1062.8305690666346,525.0,280.952932352597,32.112920167901834,8.29677531987415,real,0.3
1063.110398526792,534.0,285.089588126603,32.58573992287072,8.299308222655108,real,0.3
1063.2997497948318,547.0,283.50758445282605,32.404916902958014,8.301012642684634,real,0.3
