Time_sec,Speed_kmh,Speed_ms,MotorRPM,Incline_deg,Power_Rolling_W,Power_Aero_W,Power_Accel_W,Power_Gradient_W,Power_Wheel_W,Power_Motor_W,Power_Electrical_W,CumulativeEnergy_Wh
29.7374767309193,36.1489815772532,10.0413837714592,528,0.5,106.386452781856,74.4162936894249,2280,154.730859457825,86638.3623947637,101927.48517031,2280,1.50062195503534
29.740275025521,35.5362869742489,9.87119082618025,528,0.5,104.583292565214,70.6961855609925,2280,152.108302517862,84807.1317516388,99773.0961783986,2280,1.5023942082831
29.83355151224,36.5165983390558,10.1434995386266,528,0.5,107.468348911841,76.7097876355077,2280,156.304393621803,80801.4103781976,95060.4827978796,2280,1.56146931653848
29.9230969394903,37.3743707832618,10.3817696620172,528,0.5,109.992773215139,82.2434852536986,2280,159.975973337751,86032.3756231894,101214.559556693,2280,1.6181814204637
29.9258952340921,37.3743707832618,10.3817696620172,528,0.5,109.992773215139,82.2434852536986,2280,159.975973337751,85042.4693330442,100049.963921228,2280,1.61995367371146
30.0303648992171,37.5228540772532,10.4230150214592,528,0.5,110.429759549356,83.2276112749038,2280,160.611536130726,85856.4365810522,101007.572448297,2280,1.68611779495733
30.0658099641704,33.0855085622317,9.19041904506437,528,0.5,97.370651698648,57.0549436384031,-14699.1575699976,141.618074758009,-14403.1138999026,0,0,1.68611779495733
30.4827558598049,34.1883588476394,9.49676634656651,528,0.5,100.616340088603,62.9527342937655,0,146.338677249943,-Inf,0,0,1.68611779495733
30.5405872815707,33.0855085622317,9.19041904506437,528,0.5,97.370651698648,57.0549436384031,0,141.618074758009,-Inf,0,0,1.68611779495733
30.6749054224464,34.3108977682403,9.53080493562231,528,0.5,100.976972131931,63.6320745186316,0,146.863188637936,-Inf,0,0,1.68611779495733
30.8577273364158,36.1489815772532,10.0413837714592,528,0.5,106.386452781856,74.4162936894249,0,154.730859457825,-Inf,0,0,1.68611779495733
30.8577273364158,35.1686702124463,9.76907505901286,528,0.5,103.50139643523,68.5247844984158,0,150.534768353884,-Inf,0,0,1.68611779495733
30.8614583958845,36.271520497854,10.075422360515,528,0.5,106.747084825184,75.1756377980699,0,155.255370845818,-Inf,0,0,1.68611779495733
